Ticker and DTW Values Below 50
"ED: ED (0.0), NI (23.40221099999999), KO (28.579904000000045), PEG (32.08885599999997), AEP (32.262417000000006), DUK (32.453366), GL (36.76497200000006), AMGN (39.60185999999997), ATO (40.152158), SO (40.51519399999992), ETR (40.64548000000001)"
"STZ: STZ (0.0), SO (31.660731999999992), GD (32.65621599999998), PEG (33.90112400000001), YUM (34.069112000000054), SWK (34.30604999999997), SBUX (34.472967000000025), DTE (35.40214999999997), CHD (35.77017999999999), CSCO (37.12320799999996), CHRW (37.37156500000005)"
"COO: COO (0.0), ARE (24.07681899999997), HON (26.261199000000023), YUM (26.86596800000003), BALL (29.739621999999976), UNP (30.26858900000001), DGX (30.270361), LNT (31.053751999999964), WTW (32.61067800000001), AEE (33.04156700000004), APD (33.49294000000003)"
"CPRT: CPRT (0.0), SNPS (17.268292000000006), MSFT (21.968167), KLAC (22.06685300000003), ODFL (22.308628), CDNS (23.71178800000002), MPWR (26.119817999999952), AVGO (28.70069899999997), CTAS (30.123797000000124), FTNT (30.423151000000004), ANET (33.731943)"
"GLW: GLW (0.0), EMR (30.16691400000001), KEY (34.353527999999976), YUM (35.49547), HON (35.778908000000015), CE (36.73192499999999), DTE (36.97993899999996), ALL (39.028136), ARE (39.62295100000004), PNC (39.81155), TFC (40.25239299999989)"
"CSGP: CSGP (0.0), TT (24.908708999999995), ANSS (25.506568999999985), A (26.214178), SPGI (26.906728999999995), RMD (29.09305600000004), ACN (29.56302299999995), UNH (30.146224000000004), ZTS (30.24545200000001), CTLT (30.536726999999956), TMUS (30.68179600000001)"
"COST: COST (0.0), PLD (14.947658000000017), BRO (16.95823599999998), ACN (16.996154), NDAQ (18.65483100000002), TMO (20.217923000000017), TXN (20.79467000000001), UNH (21.108541), DHR (21.149343000000023), RSG (22.03445500000004), WM (22.16829399999997)"
CTRA: CTRA (0.0)
"CCI: CCI (0.0), MKC (23.584071), ROP (25.734269999999903), DLR (26.806718999999937), AEE (26.966433999999957), VRSK (27.21490899999996), ARE (27.664099999999955), APD (27.765728999999983), EXPD (27.766476999999966), SBAC (28.17470699999994), AMT (28.431587999999994)"
"CSX: CSX (0.0), NSC (23.570611000000003), TXN (26.06838899999995), WM (27.888469000000068), BAC (28.379306999999923), DOV (28.633563000000024), STE (30.549829000000013), J (31.486762000000013), NEE (31.888567000000016), ABT (32.22799200000001), NDSN (32.606246000000006)"
"CMI: CMI (0.0), DGX (27.22761899999997), WMT (29.426995000000005), UNP (29.74940800000001), GS (30.52323600000003), AES (31.36107799999992), COF (31.71338900000001), PKG (32.44264399999997), TEL (32.56708799999998), ITW (33.0154119999999), LH (33.06974599999998)"
CVS: CVS (0.0)
"DHR: DHR (0.0), TMO (14.67308499999997), ACN (16.742391999999978), PLD (18.102123), GOOGL (18.887184000000023), GOOG (19.276099), A (20.853841000000006), COST (21.149343000000023), UNH (21.255090000000006), SPGI (21.44682899999999), NDAQ (21.668393000000016)"
"DRI: DRI (0.0), PAYX (26.19056699999997), WRB (26.60333299999998), ADP (26.687602000000023), AON (29.941923000000013), MCD (29.99613200000005), BR (31.217664999999933), SYK (31.50265), AME (31.612188000000064), HLT (32.50585999999999), AFL (33.416982999999995)"
"DVA: DVA (0.0), NWS (33.463905999999994), AKAM (42.78112999999996), NWSA (43.79610799999999), PPG (47.87575699999996)"
"DE: DE (0.0), CRL (24.709353999999983), BX (25.354592000000007), ZTS (25.86737399999998), TECH (26.54390600000002), BIO (29.23626300000004), PLD (29.304889000000024), TT (29.67810799999998), MSI (30.343822000000024), MOH (30.60385200000005), CDW (31.30312200000003)"
DAL: DAL (0.0)
XRAY: XRAY (0.0)
"DVN: DVN (0.0), TRGP (38.90986800000003), MOS (49.17218599999994)"
"DXCM: DXCM (0.0), MPWR (30.14646100000005), ODFL (32.356462), MSFT (33.47373399999999), WST (33.50614099999996), POOL (34.11033200000001), FTNT (34.11323399999999), MTCH (34.65251399999996), PODD (35.01261500000002), GNRC (35.12795700000002), MSCI (35.39182199999997)"
"FANG: FANG (0.0), PFG (40.95008500000009), EOG (46.829939000000046)"
"DLR: DLR (0.0), PAYX (25.05389699999994), IEX (26.136425000000024), CCI (26.806718999999937), ITW (27.377581999999972), ABT (27.884474999999984), FDS (27.890182999999997), VRSK (28.32155599999996), AME (29.263233999999983), AMT (29.351450999999965), ICE (30.188982)"
"DFS: DFS (0.0), COF (21.124406), LH (27.89433200000001), TEL (30.231960000000004), FITB (33.97332600000004), AXP (34.12545899999999), JBHT (34.460944999999995), CMI (36.005889999999965), CPT (36.28082399999999), APTV (37.56055499999988), MGM (37.73239700000006)"
"DG: DG (0.0), VRSK (22.92942199999997), SBAC (25.97294199999997), EXR (26.59737400000001), V (26.823986000000023), AWK (27.11640800000004), ADI (27.45942400000001), ABT (27.708686), STE (27.792834999999958), AMT (28.011538000000023), TYL (28.34029600000004)"
"DLTR: DLTR (0.0), HIG (38.97915699999996), MET (44.48031299999991), TRV (45.204984000000046), CB (47.299838000000015), BRK-B (48.77183999999996), AMGN (48.89447699999985), CI (49.20224599999998)"
"D: D (0.0), KMB (29.52545999999997), CTSH (40.93666799999992), VZ (41.14323), HSIC (43.92831199999991), AMCR (44.08198200000007), K (45.66198600000012), EQR (48.04708600000008), CAG (49.41307900000002), T (49.93133400000004)"
"DPZ: DPZ (0.0), TMO (21.828211000000024), BIO (22.603098000000013), MTD (23.67410799999996), ACN (23.967093999999925), TECH (24.319001), ISRG (25.49482600000005), DHR (25.81599400000003), PLD (26.19112400000001), KEYS (27.98189499999996), A (28.39455699999997)"
"DOV: DOV (0.0), MCO (21.692074000000023), J (21.733652000000024), WM (21.891245), AON (22.133807000000004), IQV (22.185658999999944), PAYX (22.554367000000028), NDSN (22.914878999999964), STE (23.150313999999984), HD (23.18238300000005), ADP (23.52348199999996)"
"DHI: DHI (0.0), TT (24.682158), ETN (26.244575000000008), IT (28.20715399999999), CTAS (30.667788999999967), CAT (34.67051699999998), ACN (36.901846999999904), ZTS (37.17122300000005), PH (37.323828), URI (37.41318099999996), TECH (37.452705)"
"DTE: DTE (0.0), PEG (22.881596000000005), SO (24.075477000000024), ALL (25.453148000000077), PEP (26.723581000000028), LNT (27.363923999999976), YUM (27.747449999999965), WTW (28.66906699999995), PG (30.72872999999998), TRV (30.872168), AEP (30.97554400000004)"
"DUK: DUK (0.0), KO (17.048455999999987), ESS (27.323893000000016), MDT (28.22113300000002), AVB (29.111969000000084), PEG (29.79165899999999), JNJ (30.541801999999954), TRV (30.67538399999998), NI (30.797992999999995), ED (32.453366), UDR (32.74365800000001)"
"DD: DD (0.0), MO (44.61803799999999), MMM (46.144327), MTB (48.02057100000005), CPB (48.08824799999999), CTSH (49.39503899999997)"
"EMN: EMN (0.0), UDR (34.14892599999997), FDX (36.13087300000001), LKQ (38.29688400000004), EXPE (39.409567000000045), NTRS (39.75838000000002), EMR (40.56729500000014), TRV (40.82216000000002), FFIV (41.224267999999945), PEG (41.45086200000004), HIG (41.90876300000006)"
"ETN: ETN (0.0), IT (25.265065000000035), PH (26.159570000000013), DHI (26.244575000000008), PHM (26.581035000000025), AJG (26.86002700000009), NUE (27.099848999999995), LIN (28.920917999999936), HUBB (32.42515899999996), ORLY (32.74120299999991), MSI (33.50565599999995)"
"EBAY: EBAY (0.0), BLK (25.909616000000007), ROK (30.14856100000002), EXR (32.31635000000005), NKE (32.402848000000006), TROW (32.750646), LEN (32.90814499999993), J (33.703783999999935), EFX (34.15126799999996), WAT (34.18594399999998), CCI (36.315087999999896)"
"ECL: ECL (0.0), ES (27.952133000000057), BF-B (31.99203200000004), BDX (33.06698999999998), MDT (33.31726799999999), EVRG (36.254399000000106), O (37.665690000000126), JNJ (37.88216799999999), PG (40.466451), ESS (40.78581300000002), ETR (41.294393000000056)"
"EIX: EIX (0.0), K (47.56881200000004), CPB (49.33547900000011)"
"EW: EW (0.0), ZTS (22.826717000000095), COST (23.61357400000002), PLD (24.343126), ACN (24.97197199999999), CDW (25.806921999999982), SPGI (25.989661), BRO (26.019132), RMD (26.16128199999998), CRL (27.095712999999996), NDAQ (27.11259199999996)"
"EA: EA (0.0), ALLE (40.67363499999992), LNT (41.07258899999998), CSCO (42.49448299999999), SYY (43.55034199999995), ROST (45.125557), XEL (45.46341999999995), KO (49.93804)"
"ELV: ELV (0.0), MMC (23.55201300000004), LIN (23.82695900000001), APH (28.070128000000015), SHW (28.39257299999998), ADI (29.39793699999994), ADP (29.412217000000016), RSG (29.50497100000004), IQV (30.190813999999992), COST (30.355267999999917), AON (30.99722300000005)"
"LLY: LLY (0.0), FICO (20.652653999999995), AVGO (26.83346300000001), PWR (28.33797), STLD (31.20357199999998), ON (35.76144099999996), SNPS (39.03728), ANET (48.80809599999992), CDNS (48.98967500000004)"
"EMR: EMR (0.0), GLW (30.16691400000001), KEY (31.006378000000048), ALL (31.519273999999992), CMCSA (32.025384999999964), PFE (33.780133999999954), TRV (34.13818), HON (34.4419739999999), SWK (35.01079600000003), UDR (36.62624000000008), LH (37.06007699999998)"
"ENPH: ENPH (0.0), NVDA (26.658486), AMD (35.57431299999998)"
"ETR: ETR (0.0), AEP (24.254385999999972), CMS (25.167665000000017), EVRG (29.80317999999998), LNT (29.935779999999973), BDX (31.830171999999965), ES (31.935837), GL (34.50794000000003), XEL (34.930813000000065), WTW (36.18699199999996), KO (37.35044500000007)"
"EOG: EOG (0.0), PXD (33.77349199999989), PFG (44.40570800000005), FANG (46.829939000000046)"
"EPAM: EPAM (0.0), MPWR (20.587485), GNRC (20.795180000000027), FTNT (21.45530500000001), IDXX (21.86507199999998), MSFT (21.877741000000007), MSCI (22.34789499999999), ODFL (23.021821000000003), MTCH (23.597105000000024), PODD (23.810914999999994), POOL (25.136995)"
EQT: EQT (0.0)
"EFX: EFX (0.0), MLM (30.650678999999965), BLK (31.15141499999996), TROW (32.17938800000004), EBAY (34.15126799999996), MAA (34.15384899999997), J (35.57094300000005), JCI (35.925936), PAYX (36.081895), FDS (37.08305100000003), CBRE (37.60667)"
"EQIX: EQIX (0.0), AWK (21.555306999999985), ACN (21.808511), EXR (23.136686000000044), NEE (24.21235899999998), MA (25.268115000000027), AMT (25.89666399999998), MTD (26.15719199999996), A (26.605076999999987), NDAQ (27.196906999999992), DHR (27.49103100000003)"
"EQR: EQR (0.0), AVB (18.04979699999997), ESS (25.18314100000006), KO (32.92359500000003), PM (33.67665400000004), USB (35.953324999999936), DUK (36.55707999999992), FE (37.812069), WELL (39.14972299999992), MDT (40.96989999999995), RTX (42.98290799999996)"
"ESS: ESS (0.0), KO (24.67377199999995), EQR (25.18314100000006), AVB (25.503082999999947), DUK (27.323893000000016), MDT (33.202051999999995), PM (35.91269399999996), RTX (37.112904999999934), BK (39.007486000000014), UDR (39.04761499999982), O (39.64602100000005)"
"EL: EL (0.0), ACN (15.736022999999983), IQV (18.91083999999999), NDAQ (19.48812200000003), BRO (20.225337999999965), SPGI (21.834791000000003), PLD (22.78969199999996), MCO (23.041719999999977), TXN (23.11940500000001), ZTS (23.697814999999917), SHW (23.73598700000006)"
"EG: EG (0.0), CI (27.49603999999999), TJX (28.12137400000002), EXC (30.664868000000045), CVX (34.01235999999997), AFL (36.16981499999999), GPC (38.845486000000015), PFG (41.87621399999996), MRK (42.710174), BRK-B (42.743077), VMC (43.18642299999996)"
"EVRG: EVRG (0.0), LNT (27.57449700000002), NI (28.94864799999998), ETR (29.80317999999998), CMS (30.624875), AEP (31.67063700000004), JNJ (32.47754099999995), BF-B (32.579532), ATO (33.25556599999995), O (34.173321999999985), ALL (34.87556500000003)"
"ES: ES (0.0), ECL (27.952133000000057), JNJ (28.78760000000006), CMS (29.00022299999999), ETR (31.935837), WTW (33.15428700000001), BF-B (34.112392999999976), PFE (34.77188599999997), XEL (35.46793999999995), PG (35.55207799999998), LNT (35.746580000000066)"
"EXC: EXC (0.0), BRK-B (20.437176999999988), AXP (26.104239000000007), CB (27.665163999999997), PKG (27.745008000000038), DGX (28.572365000000005), TJX (28.84775999999998), BKNG (29.506589999999992), SRE (29.61539700000004), VMC (29.77148899999997), UNP (30.012005999999968)"
"EXPE: EXPE (0.0), EMN (39.409567000000045), MGM (41.72310300000004), KEY (41.94779799999988), HIG (42.51901699999998), AOS (42.63066000000002), LKQ (44.0772560000001), EMR (45.81515999999997), SYF (45.8220600000001), WY (46.13572900000008), CFG (46.79110699999992)"
"EXPD: EXPD (0.0), TEL (23.38221700000005), ICE (23.59135299999999), CPT (23.63050100000004), AME (24.33260800000001), ARE (24.392371999999973), FDS (24.670907), APH (26.67534600000006), ROP (26.721692999999984), WAT (26.92640700000001), PAYX (27.05909599999997)"
"EXR: EXR (0.0), LOW (20.943973), ACN (21.95133700000003), EQIX (23.136686000000044), NDAQ (23.216587000000025), NKE (23.63431599999999), GOOGL (23.983227000000028), HD (24.18830399999997), NEE (24.35772199999994), FAST (25.113533000000007), AVY (25.20167000000003)"
"XOM: XOM (0.0), PXD (37.89610300000002), BG (44.112829000000005), GIS (46.34206400000005), MCK (49.35259700000015)"
"FFIV: FFIV (0.0), LKQ (37.4910789999999), HIG (37.74020699999996), FDX (39.29277200000008), CHRW (39.32224700000004), GD (39.469138999999984), CMCSA (40.37096600000005), EMN (41.224267999999945), UDR (41.76922299999993), TRV (41.78252699999995), EMR (43.764754)"
"FDS: FDS (0.0), PAYX (23.18264599999998), CPT (23.76374900000002), EXPD (24.670907), AME (24.786030999999983), ICE (25.01599399999996), IEX (25.27839599999998), FAST (25.81322699999997), DOV (26.75039499999996), DLR (27.890182999999997), NKE (28.28026800000008)"
"FICO: FICO (0.0), LLY (20.652653999999995), PWR (33.57846300000004), AVGO (35.03989500000004), ON (35.551781000000034), SNPS (43.04602800000004), ANET (44.93068800000001), CDNS (45.06308200000003), STLD (46.591497)"
"FAST: FAST (0.0), PAYX (20.85766199999999), SHW (21.352136000000097), ADP (23.18098700000003), MAA (23.657320999999992), AON (24.37794300000009), AWK (24.80236500000001), ROK (25.007302), APH (25.03944399999995), EXR (25.113533000000007), NKE (25.224339000000068)"
"FRT: FRT (0.0), BXP (38.71993100000002), WFC (43.62721400000006), SPG (45.52598299999995), PPL (47.388129999999926), UHS (49.55587699999984)"
"FDX: FDX (0.0), EMN (36.13087300000001), FFIV (39.29277200000008), DIS (40.26352899999997), WY (47.30907299999996), HBAN (47.935507999999935), IP (48.902333999999954), L (49.14704599999998), LKQ (49.656813), TXT (49.69448199999998)"
"FIS: FIS (0.0), CLX (34.770846000000006), APD (35.42164199999999), ROST (35.513978000000016), INTC (36.425941999999935), FI (37.36549699999998), SBUX (37.57623400000004), ALL (39.64493600000009), HON (39.88677100000002), ARE (40.97288799999993), BAX (42.97115000000001)"
"FITB: FITB (0.0), SCHW (25.137092000000013), HPQ (27.39409399999996), TEL (28.18546900000001), CBRE (29.84444600000004), AME (31.378252000000035), DFS (33.97332600000004), HLT (34.75938000000002), APH (35.313180999999986), EXPD (35.8880909999999), PKG (36.03929299999994)"
FSLR: FSLR (0.0)
"FE: FE (0.0), KO (35.40186600000004), WELL (37.40493200000009), RTX (37.59217800000003), EQR (37.812069), MMM (39.123743000000005), ESS (39.77601100000008), DUK (40.23545900000003), MDT (41.545228), MTB (41.82329499999995), ETR (45.02982500000002)"
"FI: FI (0.0), TFX (29.318227999999984), VRSK (31.066991999999992), DLR (31.81734100000004), WEC (32.59257599999998), AMT (32.98055900000001), ROP (33.25891800000002), AWK (33.36648999999997), XEL (33.51997999999989), ALLE (33.60938199999993), ROST (34.513166000000005)"
"FLT: FLT (0.0), GL (39.68687100000005), ETR (40.16325699999995), O (46.764644), HOLX (46.77057199999998), PNW (47.58614099999984), AEP (49.02650399999993)"
"FMC: FMC (0.0), UNP (28.670092000000075), PKG (33.11207000000002), SBAC (35.45779699999994), ITW (36.06432099999989), ELV (37.19005799999998), HPQ (37.69159999999994), HLT (39.298348), ROP (39.96746899999998), HUM (40.0070479999999), PAYX (40.72722699999998)"
"F: F (0.0), COR (46.01650600000003), ADM (47.28017599999997), MOS (47.825802), WMT (48.57637999999992)"
"FTNT: FTNT (0.0), ODFL (18.370790999999983), MPWR (21.20477299999997), EPAM (21.45530500000001), MSFT (21.652284000000044), LRCX (23.3036), AMAT (23.63293000000004), KLAC (23.76863800000001), GNRC (23.871998999999988), MSCI (27.07510200000002), PODD (27.11174499999998)"
"BEN: BEN (0.0), BWA (41.33865299999998)"
"FCX: FCX (0.0), NRG (43.00649300000001), CF (49.20080599999999)"
"GRMN: GRMN (0.0), A (19.912474000000003), PLD (22.258915), ACN (22.864853999999944), ZTS (22.997885), TMO (23.32612899999997), CRL (24.663392000000005), SHW (24.801435), BIO (25.847508999999985), MSI (26.36866700000001), DHR (27.114699)"
"IT: IT (0.0), ETN (25.265065000000035), DHI (28.20715399999999), NUE (31.394243999999937), DE (31.609098999999954), TT (33.76551899999996), LIN (33.79691800000002), MSI (35.911828999999976), COST (36.14608399999999), AJG (38.45109299999998), CRL (39.16054699999992)"
"GEN: GEN (0.0), SCHW (32.733127), AXP (34.49466600000004), AES (34.874435000000005), CBRE (35.438169999999964), BLK (35.87758799999993), FITB (37.90561199999998), ITW (38.76569999999995), HPQ (39.327362999999984), JBHT (40.278987999999856), RHI (40.880374)"
"GNRC: GNRC (0.0), MPWR (19.706975000000032), EPAM (20.795180000000027), FTNT (23.871998999999988), ODFL (24.80745899999997), MTCH (24.904936999999943), MSCI (26.396882000000037), KLAC (29.42014899999999), PAYC (30.904406), LRCX (30.91683299999998), MSFT (32.74991100000004)"
"GD: GD (0.0), TRV (25.805062000000007), PEG (31.15618700000005), NTRS (31.732178), STZ (32.65621599999998), UDR (32.850624999999965), PRU (34.05395400000008), CHRW (34.327554000000056), CNP (35.55813999999992), SO (36.600616), MDLZ (36.98923699999988)"
GE: GE (0.0)
"GIS: GIS (0.0), KR (36.41130699999997), SNA (39.45366000000013), MDLZ (39.68821299999989), REGN (42.16112999999999), PEP (43.53548799999997), PFE (45.06392099999992), PFG (45.08494400000008), XOM (46.34206400000005), CVX (49.31220499999999)"
"GM: GM (0.0), PNR (30.15952499999999), GS (36.34626200000001), MET (36.55584299999997), CMI (38.22228900000002), LH (38.71470299999998), PFE (39.072885999999926), TEL (40.925771), HOLX (41.179833000000016), NWS (41.92328599999989), MGM (42.34645800000004)"
"GPC: GPC (0.0), CVX (31.42684099999997), PSA (31.774543999999985), MNST (31.904086999999947), SNA (33.590908999999854), SRE (33.65845999999999), PFG (34.032639999999965), PEP (35.82677100000004), ADM (36.63461199999996), EG (38.845486000000015), MDLZ (39.04204599999999)"
GILD: GILD (0.0)
"GPN: GPN (0.0), CRM (33.838552000000014), LDOS (34.700699999999976), TFX (35.19817399999997), TMUS (35.529892999999966), ROL (37.27169999999997), XYL (37.88027300000003), GRMN (38.424485), CTLT (39.72738599999996), DG (41.16443399999999), V (41.21060699999994)"
"GL: GL (0.0), PEG (28.789809999999957), CNP (32.57564999999997), AEP (32.94106199999995), ETR (34.50794000000003), NI (34.52074699999998), SO (34.56849200000005), DTE (36.55917499999996), ED (36.76497200000006), GD (37.68510600000005), TFC (37.813538)"
"GS: GS (0.0), PNR (25.71975600000001), LH (26.15172199999998), COF (26.98186900000003), TEL (27.408808999999916), APTV (30.05728699999997), CMI (30.52323600000003), MET (31.886377999999976), JBHT (32.033965999999936), SWKS (34.12172099999997), RHI (34.22923899999992)"
HAL: HAL (0.0)
"HIG: HIG (0.0), TRV (23.719931999999996), PEG (30.94567800000001), CB (35.925954999999966), TFC (36.103009999999976), DTE (36.46736300000002), CHRW (36.50509399999999), LKQ (37.07242300000006), FFIV (37.74020699999996), CMCSA (37.85337400000007), DUK (38.36738799999996)"
"HAS: HAS (0.0), CNP (43.24200400000004), RTX (46.68504400000008), KO (47.41047699999989)"
"HCA: HCA (0.0), AZO (24.438141999999992), RJF (26.127399000000008), LIN (26.23111500000008), ADI (29.64363600000001), ACN (30.440729000000005), TRMB (30.71782000000004), SHW (31.739091999999967), ABBV (31.75949400000001), CAT (33.05721499999998), HD (33.90950899999997)"
"PEAK: PEAK (0.0), CTSH (49.18468000000007)"
"HSIC: HSIC (0.0), AMCR (37.856404000000005), SJM (42.81859099999998), D (43.92831199999991), KMB (46.14279700000007), L (49.21236100000004), REG (49.32656600000017)"
"HSY: HSY (0.0), ORCL (25.843777999999983), WRB (31.14411000000005), PCAR (31.591045), AFL (31.803807000000003), CVX (33.99712800000009), LIN (34.021568000000066), MCD (34.94195899999995), MMC (35.05711900000001), HUM (35.40717100000001), RSG (36.12943300000006)"
"HES: HES (0.0), CF (34.905450999999985), COP (37.453547999999984), HUBB (43.58528599999993), IRM (44.86655600000006), MCK (48.83365700000008), HSY (49.73384900000005)"
"HLT: HLT (0.0), AME (21.391180999999985), UNP (22.71834000000001), PAYX (24.23754499999997), AXP (24.409051999999942), APH (24.825175999999967), ADP (25.51022099999997), NSC (25.762332999999945), AES (26.68765099999999), ROK (28.035904), AON (28.629157999999983)"
"HOLX: HOLX (0.0), XEL (33.18238599999997), WEC (33.21800799999996), CMS (35.67594400000008), PEP (37.001761000000016), ALLE (37.33520500000005), VMC (37.48520199999992), BRK-B (37.78410199999991), CHD (38.261421), MNST (38.554531), LNT (38.5678290000001)"
"HD: HD (0.0), NDAQ (19.858766), SHW (20.357737000000007), IQV (20.46233199999997), ADI (22.552331), RSG (22.643666), AVY (23.09791800000002), DOV (23.18238300000005), LOW (23.323223999999986), MCO (23.706199000000016), TMUS (23.78112)"
"HON: HON (0.0), ALL (25.81329800000005), COO (26.261199000000023), SBUX (27.038911999999883), CMCSA (28.840784999999997), YUM (29.66735400000003), ARE (30.35747399999996), APD (30.436877000000024), LNT (31.869222999999973), JPM (32.125192000000006), ALLE (32.29897699999999)"
"HRL: HRL (0.0), DUK (36.84716500000004), BDX (38.81736599999996), KO (40.09814800000007), PEG (40.17581799999993), ES (40.365023000000015), CMCSA (40.47615800000018), O (40.870260999999886), BF-B (42.070937999999984), WTW (43.66899100000006), JNJ (43.68894399999995)"
"HST: HST (0.0), WAB (48.68980100000004)"
"HPQ: HPQ (0.0), SCHW (24.99552200000001), FITB (27.39409399999996), RJF (28.00522699999996), APH (29.19635400000003), RVTY (30.027908000000032), ROK (31.825825999999964), BLK (32.26112999999997), CBRE (32.574242000000034), ITW (33.14801099999999), HLT (33.68452900000003)"
"HUBB: HUBB (0.0), GWW (21.002056000000035), ACGL (29.304502999999983), PHM (31.24286400000001), ETN (32.42515899999996), AZO (35.376377), ORLY (36.73276300000004), NUE (37.71223699999992), ORCL (37.877642), PCAR (38.37564799999993), HSY (39.36067700000002)"
"HUM: HUM (0.0), ITW (26.77630099999995), TJX (29.495086999999973), AFL (29.601371000000025), NOC (29.960548000000035), ADP (30.09694000000005), AME (30.428584000000004), WRB (30.45232499999996), WMT (31.345027999999957), PAYX (31.39505199999995), MMC (31.50657800000001)"
"HBAN: HBAN (0.0), TFC (28.731309999999965), NTRS (30.039917999999982), PRU (32.73139699999994), GD (39.334183), HIG (44.10801899999997), EMN (44.18663299999998), BK (44.34719099999991), L (44.6865739999999), CNP (45.48644299999994), RTX (47.09741399999992)"
"HII: HII (0.0), FIS (48.00494600000002)"
"IBM: IBM (0.0), OMC (41.89721700000008), SJM (43.486651999999935), L (48.48692800000003), RTX (49.44484799999986)"
"IEX: IEX (0.0), ROP (22.24212899999996), SYK (23.07735099999997), CE (23.263064999999973), PAYX (23.558605999999987), ICE (24.123965000000023), ABT (24.61565800000001), FDS (25.27839599999998), V (25.50931399999998), DLR (26.136425000000024), JPM (26.26474499999991)"
"IDXX: IDXX (0.0), INTU (21.10326799999996), EPAM (21.86507199999998), MSCI (22.064745000000052), POOL (22.61067299999998), ADBE (23.050392), MPWR (24.019252000000023), TER (24.12281800000001), MSFT (24.124008000000003), NOW (24.478637999999982), ZBRA (26.033567999999978)"
"ITW: ITW (0.0), APH (20.78046), PAYX (21.51811400000005), MCD (23.173028000000038), ADP (23.215378000000005), UNP (24.35176499999996), ABT (24.37966499999996), SYK (24.690021), ROK (24.979195000000026), BLK (25.499571999999976), AIZ (25.544141999999944)"
"ILMN: ILMN (0.0), KMX (41.82439500000005), BKNG (45.549924999999966), AES (46.33040100000007), UNP (46.95645700000007), HON (47.28513699999985), MAR (47.69285100000001), CFG (48.622768000000086), APD (48.660952), AXP (48.98818700000003), PKG (49.02272599999996)"
INCY: INCY (0.0)
"PODD: PODD (0.0), EPAM (23.810914999999994), MPWR (24.62061799999997), POOL (25.51790500000001), MSFT (25.79545999999996), MSCI (26.253661000000005), FTNT (27.11174499999998), AMAT (28.743918000000026), IDXX (28.974365), NOW (29.739416000000023), ODFL (31.79795399999997)"
"INTC: INTC (0.0), FIS (36.425941999999935), ROST (39.690636000000005), WMT (40.83649799999989), HOLX (42.22084100000001), APD (43.24367899999999), ALLE (43.69283500000011), FI (44.92373200000002), SO (45.39076699999994), ETR (45.42916300000001), EVRG (45.79043900000005)"
"ICE: ICE (0.0), ARE (23.406955999999973), EXPD (23.59135299999999), IEX (24.123965000000023), FDS (25.01599399999996), CPT (25.794841000000037), YUM (26.717924999999976), ROP (27.201686000000013), PAYX (27.37759699999999), SYK (28.788543000000026), AEE (29.11105799999999)"
"IFF: IFF (0.0), CL (40.13052300000008)"
"IP: IP (0.0), LYB (33.333931000000014), TXT (38.45709699999992), STT (41.55460200000002), WY (42.83650200000008), ESS (45.22350099999989), RTX (45.54403499999997), L (45.80242500000001), CTSH (45.87326499999992), BK (46.00160900000002), CHRW (46.37165399999985)"
"IPG: IPG (0.0), PSA (28.56151899999999), JCI (29.625078999999992), UPS (31.125662999999967), COF (31.737591999999957), PG (35.67620899999997), PEP (36.71203699999988), HOLX (38.637319000000026), APTV (38.72099799999998), CHD (39.738915999999904), XEL (39.82308699999996)"
"INTU: INTU (0.0), KEYS (18.873470000000022), POOL (18.95852299999999), IDXX (21.10326799999996), AAPL (22.099345000000017), MSFT (22.19975599999995), WST (22.311414999999982), CRL (22.44513600000001), ADBE (22.816566000000005), ZBRA (23.73126700000001), AMZN (24.217080000000006)"
"ISRG: ISRG (0.0), KEYS (22.749385000000046), TECH (24.47056399999997), ZTS (24.537431999999985), DPZ (25.49482600000005), DHR (26.055549999999982), RMD (26.136485999999987), INTU (26.152733000000023), CRL (26.625953999999965), GOOG (26.727130999999957), BIO (27.779894999999996)"
IVZ: IVZ (0.0)
"IQV: IQV (0.0), EL (18.91083999999999), ADI (19.31746400000001), HD (20.46233199999997), TXN (21.18444500000001), SHW (22.00481299999997), DOV (22.185658999999944), AON (22.23687400000003), AVY (22.571157999999983), MAA (23.045117000000044), PAYX (24.12125600000007)"
"IRM: IRM (0.0), ORCL (21.52607900000004), PCAR (30.741491), ADM (31.046890000000044), COP (33.43595099999997), AZO (34.14581199999992), ORLY (34.78263099999989), LEN (36.38767199999998), MRK (36.93315899999998), PH (38.6406380000001), HSY (40.63411799999996)"
"JBHT: JBHT (0.0), TEL (21.240884000000023), LH (24.99399700000007), ARE (26.97816699999996), APTV (27.33335200000004), PSA (28.238084999999952), BLK (28.399897000000017), CPT (29.73333800000001), WMT (30.15220500000003), RHI (31.398595000000007), PKG (31.503963999999986)"
"JKHY: JKHY (0.0), VRSK (24.618126999999944), SYK (30.634152000000054), ROP (30.794668000000005), ATO (33.62574700000002), MCD (34.92586899999996), CME (35.13366799999998), AEE (36.17024299999994), V (36.172750999999984), ITW (37.04456200000003), FI (37.17087900000005)"
"J: J (0.0), DOV (21.733652000000024), PAYX (22.660526999999988), ADP (22.725619000000023), NSC (23.01924800000007), WM (23.02277700000002), ABT (23.54088199999997), LOW (23.814523999999995), NDSN (23.92338500000001), VRSK (25.247829999999983), AON (26.447649999999932)"
